1619874000000,1.33355512,1.33598444,1.33265788,1.33589194,0,1619874299999,0,300,0,0,0
1619874300000,1.33589194,1.33799081,1.33405044,1.33697844,0,1619874599999,0,300,0,0,0
1619874600000,1.33716594,1.33896631,1.33566881,1.33714894,0,1619874899999,0,300,0,0,0
1619874900000,1.33708644,1.34034294,1.33484281,1.33897031,0,1619875199999,0,300,0,0,0
1619875200000,1.33884531,1.33966681,1.33617044,1.33687106,0,1619875499999,0,300,0,0,0
1619875500000,1.33693356,1.33876956,1.33576481,1.33666788,0,1619875799999,0,300,0,0,0
1619875800000,1.33666788,1.33666788,1.33338231,1.33343494,0,1619876099999,0,300,0,0,0
1619876100000,1.33362244,1.33430394,1.32784650,1.32871912,0,1619876399999,0,300,0,0,0
1619876400000,1.32890662,1.33421788,1.32888162,1.33119038,0,1619876699999,0,300,0,0,0
1619876700000,1.33119038,1.33488031,1.33062231,1.33173875,0,1619876999999,0,300,0,0,0
1619877000000,1.33158688,1.33588769,1.33120688,1.33129531,0,1619877299999,0,300,0,0,0
1619877300000,1.33148281,1.33379956,1.33035244,1.33124856,0,1619877599999,0,300,0,0,0
1619877600000,1.33124856,1.33489762,1.33014344,1.33017388,0,1619877899999,0,300,0,0,0
1619877900000,1.33001200,1.33027912,1.32553119,1.32645269,0,1619878199999,0,300,0,0,0
1619878200000,1.32670269,1.32769294,1.32379281,1.32744894,0,1619878499999,0,300,0,0,0
1619878500000,1.32744894,1.33063556,1.32732806,1.32824000,0,1619878799999,0,300,0,0,0
1619878800000,1.32824000,1.33155819,1.32802500,1.33118700,0,1619879099999,0,300,0,0,0
1619879100000,1.33112450,1.33139144,1.32809406,1.32958088,0,1619879399999,0,300,0,0,0
1619879400000,1.32958088,1.33307638,1.32647794,1.33301388,0,1619879699999,0,300,0,0,0
1619879700000,1.33270138,1.33276388,1.32712356,1.32722762,0,1619879999999,0,300,0,0,0
1619880000000,1.32704012,1.32987500,1.32646388,1.32747150,0,1619880299999,0,300,0,0,0
1619880300000,1.32747150,1.32966512,1.32698575,1.32938112,0,1619880599999,0,300,0,0,0
1619880600000,1.32931862,1.32931862,1.32508056,1.32519162,0,1619880899999,0,300,0,0,0
1619880900000,1.32519162,1.32662219,1.32427238,1.32601781,0,1619881199999,0,300,0,0,0
1619881200000,1.32601781,1.32856419,1.32408100,1.32453256,0,1619881499999,0,300,0,0,0
1619881500000,1.32441631,1.32459881,1.31917619,1.31976075,0,1619881799999,0,300,0,0,0
1619881800000,1.31959450,1.32219762,1.31784269,1.32139469,0,1619882099999,0,300,0,0,0
1619882100000,1.32118094,1.32759269,1.32110531,1.32733331,0,1619882399999,0,300,0,0,0
1619882400000,1.32758331,1.32857438,1.32368262,1.32368262,0,1619882699999,0,300,0,0,0
1619882700000,1.32352262,1.32560494,1.32020881,1.32398812,0,1619882999999,0,300,0,0,0
1619883000000,1.32387750,1.33094462,1.32205250,1.32959469,0,1619883299999,0,300,0,0,0
1619883300000,1.32959469,1.33248788,1.32907131,1.33173112,0,1619883599999,0,300,0,0,0
1619883600000,1.33173112,1.33291769,1.32923994,1.33243338,0,1619883899999,0,300,0,0,0
1619883900000,1.33249588,1.33484519,1.33222400,1.33270106,0,1619884199999,0,300,0,0,0
1619884200000,1.33288856,1.33336662,1.33039481,1.33043725,0,1619884499999,0,300,0,0,0
1619884500000,1.33043725,1.33300206,1.32985944,1.33288425,0,1619884799999,0,300,0,0,0
1619884800000,1.33300925,1.33656294,1.33294925,1.33529088,0,1619885099999,0,300,0,0,0
1619885100000,1.33529088,1.33641238,1.33031975,1.33041412,0,1619885399999,0,300,0,0,0
1619885400000,1.33060162,1.33546712,1.32902638,1.33520675,0,1619885699999,0,300,0,0,0
1619885700000,1.33520675,1.33926975,1.33490550,1.33697300,0,1619885999999,0,300,0,0,0
1619886000000,1.33728550,1.33807588,1.33584381,1.33632475,0,1619886299999,0,300,0,0,0
1619886300000,1.33632475,1.33651469,1.33210369,1.33451431,0,1619886599999,0,300,0,0,0
1619886600000,1.33438931,1.33465775,1.33102694,1.33129569,0,1619886899999,0,300,0,0,0
1619886900000,1.33123319,1.33321894,1.33118444,1.33299062,0,1619887199999,0,300,0,0,0
1619887200000,1.33280312,1.33349869,1.33176562,1.33322550,0,1619887499999,0,300,0,0,0
1619887500000,1.33341300,1.33388181,1.33078850,1.33229975,0,1619887799999,0,300,0,0,0
1619887800000,1.33229975,1.33240756,1.33009862,1.33156206,0,1619888099999,0,300,0,0,0
1619888100000,1.33149956,1.33561625,1.33122456,1.33496781,0,1619888399999,0,300,0,0,0
1619888400000,1.33484281,1.33786069,1.33356106,1.33629569,0,1619888699999,0,300,0,0,0
1619888700000,1.33617069,1.33657331,1.33401650,1.33534888,0,1619888999999,0,300,0,0,0
1619889000000,1.33528638,1.33648244,1.33360775,1.33428444,0,1619889299999,0,300,0,0,0
1619889300000,1.33447194,1.33473200,1.33169906,1.33400038,0,1619889599999,0,300,0,0,0
1619889600000,1.33400038,1.33417569,1.33097219,1.33257212,0,1619889899999,0,300,0,0,0
1619889900000,1.33257212,1.33311944,1.32853694,1.32919594,0,1619890199999,0,300,0,0,0
1619890200000,1.32938344,1.33174562,1.32865675,1.33148594,0,1619890499999,0,300,0,0,0
1619890500000,1.33148594,1.33170631,1.32988906,1.33102938,0,1619890799999,0,300,0,0,0
1619890800000,1.33084188,1.33111956,1.32907125,1.33087038,0,1619891099999,0,300,0,0,0
1619891100000,1.33080788,1.33115056,1.32700256,1.32806200,0,1619891399999,0,300,0,0,0
1619891400000,1.32806200,1.33180850,1.32806200,1.33121081,0,1619891699999,0,300,0,0,0
1619891700000,1.33092331,1.33196394,1.33062762,1.33159712,0,1619891999999,0,300,0,0,0
1619892000000,1.33159712,1.33390312,1.32943481,1.33074444,0,1619892299999,0,300,0,0,0
1619892300000,1.33086944,1.33195188,1.32972438,1.33025800,0,1619892599999,0,300,0,0,0
1619892600000,1.33019550,1.33114012,1.32974469,1.33079756,0,1619892899999,0,300,0,0,0
1619892900000,1.33079756,1.33189506,1.32979075,1.33014544,0,1619893199999,0,300,0,0,0
